year,quarter,tickersymbol,value,code
2018,4,VTO,76467122174.0000,1400
2018,4,VTO,306810144975.0000,3100
2018,4,VTO,1143878862972.0000,4100
2018,4,VTO,798666660000.0000,4110
2018,4,VTP,1685224676944.0000,10
2018,4,VTP,1504429515355.0000,21
2018,4,VTP,180713100805.0000,30
2018,4,VTP,86533025329.0000,70
2018,4,VTP,86533025329.0000,72
2018,4,VTP,409725652280.0000,1100
2018,4,VTP,854340000000.0000,1200
2018,4,VTP,831873300341.0000,1300
2018,4,VTP,120088254929.0000,1400
2018,4,VTP,2155515606393.0000,3100
2018,4,VTP,680399447887.0000,4100
2018,4,VTP,413766490000.0000,4110
2018,4,VTQ,17982680538.0000,1100
2018,4,VTQ,10443964221.0000,1300
2018,4,VTQ,13950835092.0000,1400
2018,4,VTQ,130298140873.0000,3100
2018,4,VTQ,152364002449.0000,4100
2018,4,VTQ,170817912550.0000,4110
2018,4,VTR,1331720571933.0000,10
2018,4,VTR,1219279888653.0000,21
2018,4,VTR,110934539049.0000,30
2018,4,VTR,7316588046.0000,70
2018,4,VTR,7027992363.0000,72
2018,4,VTR,203189336661.0000,1100
2018,4,VTR,3935000000.0000,1200
2018,4,VTR,644113716002.0000,1300
2018,4,VTR,36466582093.0000,1400
2018,4,VTR,908244847369.0000,3100
2018,4,VTR,223612282714.0000,4100
2018,4,VTR,126416330000.0000,4110
2018,4,VTS,6590391698.0000,10
2018,4,VTS,4912952062.0000,21
2018,4,VTS,1677439636.0000,30
2018,4,VTS,777873583.0000,70
2018,4,VTS,777873583.0000,72
2018,4,VTS,3453497804.0000,1100
2018,4,VTS,16297159179.0000,1200
2018,4,VTS,2527172334.0000,1300
2018,4,VTS,18593130654.0000,1400
2018,4,VTS,7621712256.0000,3100
2018,4,VTS,48334832677.0000,4100
2018,4,VTS,20002050000.0000,4110
2018,4,VTV,850368204285.0000,10
2018,4,VTV,753311785616.0000,21
2018,4,VTV,97056418669.0000,30
2018,4,VTV,5588688416.0000,70
2018,4,VTV,5588688416.0000,72
2018,4,VTV,27116752660.0000,1100
2018,4,VTV,662385396805.0000,1300
2018,4,VTV,415826510547.0000,1400
2018,4,VTV,946926340391.0000,3100
2018,4,VTV,439027521609.0000,4100
2018,4,VTV,311998250000.0000,4110
2018,4,VTX,102435645888.0000,10
2018,4,VTX,84619427419.0000,21
2018,4,VTX,17816218469.0000,30
2018,4,VTX,5733245745.0000,70
2018,4,VTX,5733245745.0000,72
2018,4,VTX,42021844263.0000,1100
2018,4,VTX,15000000000.0000,1200
2018,4,VTX,138551754288.0000,1300
2018,4,VTX,23082886408.0000,1400
2018,4,VTX,86601278073.0000,3100
2018,4,VTX,241082590697.0000,4100
2018,4,VTX,209723210000.0000,4110
2018,4,VTZ,2232744640.0000,1100
2018,4,VTZ,63064565258.0000,1300
2018,4,VTZ,138652331382.0000,1400
2018,4,VTZ,218315410664.0000,3100
2018,4,VTZ,36397451891.0000,4100
2018,4,VTZ,40000000000.0000,4110
2018,4,VVN,286265905190.0000,1100
2018,4,VVN,27511000000.0000,1200
2018,4,VVN,1397388454023.0000,1300
2018,4,VVN,933295962625.0000,1400
2018,4,VVN,2821824888827.0000,3100
2018,4,VVN,-392924594056.0000,4100
2018,4,VVN,550000000000.0000,4110
2018,4,VW3,23525026467.0000,1100
2018,4,VW3,92089187565.0000,1300
2018,4,VW3,153075090255.0000,1400
2018,4,VW3,229215182155.0000,3100
2018,4,VW3,49556617268.0000,4100
2018,4,VW3,20000000000.0000,4110
2018,4,VWS,11862945804.0000,1100
2018,4,VWS,50052431014.0000,1300
2018,4,VWS,9551536716.0000,1400
2018,4,VWS,53187374258.0000,3100
2018,4,VWS,57528821198.0000,4100
2018,4,VWS,36000000000.0000,4110
2018,4,VXB,77281718998.0000,10
2018,4,VXB,69183311986.0000,21
2018,4,VXB,8098407012.0000,30
2018,4,VXB,2566643772.0000,70
2018,4,VXB,2566643772.0000,72
2018,4,VXB,5232564692.0000,1100
2018,4,VXB,107930037764.0000,1300
2018,4,VXB,29025044558.0000,1400
2018,4,VXB,130243533609.0000,3100
2018,4,VXB,60938320576.0000,4100
2018,4,VXB,40490060000.0000,4110
2018,4,VXP,54254566866.0000,1100
2018,4,VXP,45201548699.0000,1300
2018,4,VXP,20208561873.0000,1400
2018,4,VXP,96332146438.0000,3100
2018,4,VXP,56310544404.0000,4100
2018,4,VXP,36000000000.0000,4110
2018,4,VXT,4818437655.0000,1100
2018,4,VXT,22612373982.0000,1300
2018,4,VXT,24216856529.0000,1400
2018,4,VXT,44095100955.0000,3100
2018,4,VXT,28393397647.0000,4100
2018,4,VXT,23504000000.0000,4110
2018,4,WCS,31377214103.0000,10
2018,4,WCS,12959379777.0000,21
2018,4,WCS,18417834326.0000,30
2018,4,WCS,16666012341.0000,70
2018,4,WCS,16666012341.0000,72
2018,4,WCS,16863948714.0000,1100
2018,4,WCS,241723000000.0000,1200
2018,4,WCS,45414442858.0000,1300
2018,4,WCS,117589272.0000,1400
2018,4,WCS,33774854747.0000,3100
2018,4,WCS,290255652473.0000,4100
2018,4,WCS,25000000000.0000,4110
2018,4,WSB,258721035465.0000,10
2018,4,WSB,215255574033.0000,21
2018,4,WSB,43465461432.0000,30
2018,4,WSB,28375038230.0000,70
2018,4,WSB,28375038230.0000,72
2018,4,WSB,23671505612.0000,1100
2018,4,WSB,42441796683.0000,1300
2018,4,WSB,73373095456.0000,1400
2018,4,WSB,296354903574.0000,3100
2018,4,WSB,529331626317.0000,4100
2018,4,WSB,145000000000.0000,4110
2018,4,WTC,1122244517.0000,1100
2018,4,WTC,37098175492.0000,1300
2018,4,WTC,9341106510.0000,1400
2018,4,WTC,77791826189.0000,3100
2018,4,WTC,6012571818.0000,4100
2018,4,WTC,100000000000.0000,4110
2018,4,X18,3232694245.0000,1100
2018,4,X18,10472733931.0000,1300
2018,4,X18,38228137068.0000,1400
2018,4,X18,408108751202.0000,3100
2018,4,X18,-16965220405.0000,4100
2018,4,X18,41557770000.0000,4110
2018,4,X20,454535092470.0000,10
2018,4,X20,394780832599.0000,21
2018,4,X20,59735891689.0000,30
2018,4,X20,13129933968.0000,70
2018,4,X20,13129933968.0000,72
2018,4,X20,35146809669.0000,1100
2018,4,X20,347625993936.0000,1300
2018,4,X20,300889293663.0000,1400
2018,4,X20,688390548020.0000,3100
2018,4,X20,256710142338.0000,4100
2018,4,X20,172500000000.0000,4110
2018,4,X26,193657778658.0000,1100
2018,4,X26,25584112769.0000,1300
2018,4,X26,174146188337.0000,1400
2018,4,X26,270544123197.0000,3100
2018,4,X26,147749263189.0000,4100
2018,4,X26,50000000000.0000,4110
2018,4,X77,334283316.0000,1100
2018,4,X77,2158781478.0000,1300
2018,4,X77,4644459970.0000,1400
2018,4,X77,156146816861.0000,3100
2018,4,X77,-158406420096.0000,4100
2018,4,X77,13408773482.0000,4110
2018,4,XDH,152988317092.0000,1100
2018,4,XDH,50000000000.0000,1200
2018,4,XDH,156738707738.0000,1300
2018,4,XDH,801836318648.0000,1400
2018,4,XDH,756680916071.0000,3100
2018,4,XDH,474307144861.0000,4100
2018,4,XDH,78000000000.0000,4110
2018,4,XHC,157105936938.0000,10
2018,4,XHC,126818013130.0000,21
2018,4,XHC,26766379085.0000,30
2018,4,XHC,4868900610.0000,70
2018,4,XHC,4868900610.0000,72
2018,4,XHC,36790779409.0000,1100
2018,4,XHC,10000000000.0000,1200
2018,4,XHC,113799261157.0000,1300
2018,4,XHC,93736965659.0000,1400
2018,4,XHC,158070243480.0000,3100
2018,4,XHC,227816916603.0000,4100
2018,4,XHC,210965000000.0000,4110
2018,4,XLV,41250232262.0000,1100
2018,4,XLV,5000000000.0000,1200
2018,4,XLV,42793688519.0000,1300
2018,4,XLV,37057696151.0000,1400
2018,4,XLV,83532519464.0000,3100
2018,4,XLV,46769258114.0000,4100
2018,4,XLV,30000000000.0000,4110
2018,4,XMC,1609433084753.0000,10
2018,4,XMC,1390339456455.0000,21
2018,4,XMC,218946301596.0000,30
2018,4,XMC,77626143959.0000,70
2018,4,XMC,76298828551.0000,72
2018,4,XMC,391686704604.0000,1100
2018,4,XMC,67541088500.0000,1200
2018,4,XMC,1717514214965.0000,1300
2018,4,XMC,626126797497.0000,1400
2018,4,XMC,2476228170345.0000,3100
2018,4,XMC,707212810719.0000,4100
2018,4,XMC,549919800000.0000,4110
2018,4,XMD,6349798429.0000,1100
2018,4,XMD,70224745403.0000,1300
2018,4,XMD,23120286382.0000,1400
2018,4,XMD,78785615758.0000,3100
2018,4,XMD,52140215848.0000,4100
2018,4,XMD,40000000000.0000,4110
2018,4,XPH,3691031156.0000,10
2018,4,XPH,3468765900.0000,21
2018,4,XPH,178857802.0000,30
2018,4,XPH,-3002333286.0000,70
2018,4,XPH,-3002333286.0000,72
2018,4,XPH,592954252.0000,1100
2018,4,XPH,43000000000.0000,1200
2018,4,XPH,19780543310.0000,1300
2018,4,XPH,5439887700.0000,1400
2018,4,XPH,3660168969.0000,3100
2018,4,XPH,199258986159.0000,4100
2018,4,XPH,129724750000.0000,4110
2018,4,YBC,4345373190.0000,1100
2018,4,YBC,99072298514.0000,1300
2018,4,YBC,221085940360.0000,1400
2018,4,YBC,554468323181.0000,3100
2018,4,YBC,74451625150.0000,4100
2018,4,YBC,90000000000.0000,4110
2018,4,YBM,89223854551.0000,10
2018,4,YBM,66697793691.0000,21
2018,4,YBM,22526060860.0000,30
2018,4,YBM,1780103683.0000,70
2018,4,YBM,1780103683.0000,72
2018,4,YBM,3729639345.0000,1100
2018,4,YBM,113723824015.0000,1300
2018,4,YBM,70654012161.0000,1400
2018,4,YBM,221730539749.0000,3100
2018,4,YBM,165346318673.0000,4100
2018,4,YBM,129999380000.0000,4110
2018,4,YEG,626184289794.0000,10
2018,4,YEG,361565885930.0000,21
2018,4,YEG,261843612174.0000,30
2018,4,YEG,48867107246.0000,70
2018,4,YEG,42882823074.0000,72
2018,4,YEG,191773514674.0000,1100
2018,4,YEG,919612503487.0000,1200
2018,4,YEG,371974003824.0000,1300
2018,4,YEG,135792403756.0000,1400
2018,4,YEG,373940358427.0000,3100
2018,4,YEG,1585059961106.0000,4100
2018,4,YEG,312799680000.0000,4110
2018,4,YRC,6705175712.0000,1100
2018,4,YRC,24000736867.0000,1300
2018,4,YRC,15154709773.0000,1400
2018,4,YRC,50350174340.0000,3100
2018,4,YRC,21252686730.0000,4100
2018,4,YRC,19000000000.0000,4110
2018,4,YTC,55908906861.0000,1100
2018,4,YTC,38541865693.0000,1200
2018,4,YTC,510453401825.0000,1300
2018,4,YTC,102249927157.0000,1400
2018,4,YTC,688064280536.0000,3100
2018,4,YTC,56517321136.0000,4100
2018,4,YTC,30800000000.0000,4110
2019,1,AAA,2616643195140.0000,10
2019,1,AAA,2237684096383.0000,21
2019,1,AAA,374652686918.0000,30
2019,1,AAA,223624985854.0000,70
2019,1,AAA,214037468440.0000,72
2019,1,AAA,482425462169.0000,1100
2019,1,AAA,733640155312.0000,1200
2019,1,AAA,2723205105051.0000,1300
2019,1,AAA,1524049539243.0000,1400
2019,1,AAA,3524154034393.0000,3100
2019,1,AAA,3124272893149.0000,4100
2019,1,AAA,1711999760000.0000,4110
2019,1,AAM,54120189484.0000,10
2019,1,AAM,35734871981.0000,21
2019,1,AAM,8964355610.0000,30
2019,1,AAM,3149356906.0000,70
2019,1,AAM,3149356906.0000,72
2019,1,AAM,18562028484.0000,1100
2019,1,AAM,66021720614.0000,1200
2019,1,AAM,25439031431.0000,1300
2019,1,AAM,75204755464.0000,1400
2019,1,AAM,19661545142.0000,3100
2019,1,AAM,212377201435.0000,4100
2019,1,AAM,99357010000.0000,4110
2019,1,AAT,103762610501.0000,10
2019,1,AAT,92194520901.0000,21
2019,1,AAT,11568089600.0000,30
2019,1,AAT,4110099192.0000,70
2019,1,AAT,4110099192.0000,72
2019,1,AAT,10212704823.0000,1100
2019,1,AAT,1000000000.0000,1200
2019,1,AAT,166736726742.0000,1300
2019,1,AAT,13342988548.0000,1400
2019,1,AAT,134201723339.0000,3100
2019,1,AAT,393858085823.0000,4100
2019,1,AAT,348000000000.0000,4110
2019,1,AAV,88774255428.0000,10
2019,1,AAV,77492399180.0000,21
2019,1,AAV,11281856248.0000,30
2019,1,AAV,6587544228.0000,70
2019,1,AAV,6276917021.0000,72
2019,1,AAV,6501022585.0000,1100
2019,1,AAV,154752920724.0000,1300
2019,1,AAV,31971279958.0000,1400
2019,1,AAV,158609820856.0000,3100
2019,1,AAV,205253311029.0000,4100
2019,1,AAV,143749960000.0000,4110
2019,1,ABC,349810065916.0000,10
2019,1,ABC,335291340775.0000,21
2019,1,ABC,14518725141.0000,30
2019,1,ABC,8551629824.0000,70
2019,1,ABC,7091854968.0000,72
2019,1,ABC,26855787514.0000,1100
2019,1,ABC,387256817056.0000,1200
2019,1,ABC,160388420860.0000,1300
2019,1,ABC,101342889541.0000,1400
2019,1,ABC,156690091805.0000,3100
2019,1,ABC,571526882339.0000,4100
2019,1,ABC,203930000000.0000,4110
2019,1,ABS,219712218944.0000,10
2019,1,ABS,216339400707.0000,21
2019,1,ABS,3372818237.0000,30
2019,1,ABS,1853450830.0000,70
2019,1,ABS,1853450830.0000,72
2019,1,ABS,1001344428.0000,1100
2019,1,ABS,386337487469.0000,1300
2019,1,ABS,11551559717.0000,1400
2019,1,ABS,315428397660.0000,3100
2019,1,ABS,372221600820.0000,4100
2019,1,ABS,288000000000.0000,4110
2019,1,ABT,103358820092.0000,10
2019,1,ABT,82439633241.0000,21
2019,1,ABT,20919186851.0000,30
2019,1,ABT,11218285237.0000,70
2019,1,ABT,11218285237.0000,72
2019,1,ABT,33532025439.0000,1100
2019,1,ABT,40217151855.0000,1200
2019,1,ABT,48850461693.0000,1300
2019,1,ABT,127414950993.0000,1400
2019,1,ABT,114492376773.0000,3100
2019,1,ABT,407901764049.0000,4100
2019,1,ABT,141072070000.0000,4110
2019,1,ACC,116116649006.0000,10
2019,1,ACC,93880410205.0000,21
2019,1,ACC,22236238801.0000,30
2019,1,ACC,10343331446.0000,70
2019,1,ACC,9738798966.0000,72
2019,1,ACC,50015811356.0000,1100
2019,1,ACC,110872167641.0000,1300
2019,1,ACC,121788575042.0000,1400
2019,1,ACC,108114424966.0000,3100
2019,1,ACC,240694079714.0000,4100
2019,1,ACC,100000000000.0000,4110
2019,1,ACG,833761632097.0000,10
2019,1,ACG,587435023042.0000,21
2019,1,ACG,241897547132.0000,30
2019,1,ACG,92064462271.0000,70
2019,1,ACG,92064462271.0000,72
2019,1,ACG,68450657921.0000,1100
2019,1,ACG,1096500000000.0000,1200
2019,1,ACG,468541009240.0000,1300
2019,1,ACG,1439348577132.0000,1400
2019,1,ACG,894685414090.0000,3100
2019,1,ACG,3280646843254.0000,4100
2019,1,ACG,859380830000.0000,4110
2019,1,ACL,446187016157.0000,10
2019,1,ACL,346067920923.0000,21
2019,1,ACL,99121267289.0000,30
2019,1,ACL,54549102224.0000,70
2019,1,ACL,54549102224.0000,72
2019,1,ACL,21455122077.0000,1100
2019,1,ACL,360470288141.0000,1300
2019,1,ACL,495851986801.0000,1400
2019,1,ACL,696414600895.0000,3100
2019,1,ACL,613312558138.0000,4100
2019,1,ACL,227996750000.0000,4110
2019,1,ACM,14979600000.0000,10
2019,1,ACM,13506546766.0000,21
2019,1,ACM,1473053234.0000,30
2019,1,ACM,-1449155563.0000,70
2019,1,ACM,-1449155563.0000,72
2019,1,ACM,48521418.0000,1100
2019,1,ACM,59478687210.0000,1300
2019,1,ACM,62937096604.0000,1400
2019,1,ACM,82518554070.0000,3100
2019,1,ACM,427495345672.0000,4100
2019,1,ACM,510000000000.0000,4110
2019,1,ACV,4447435311349.0000,10
2019,1,ACV,2140927141760.0000,21
2019,1,ACV,2297589847262.0000,30
2019,1,ACV,1997169520637.0000,70
2019,1,ACV,1993908513939.0000,72
2019,1,ACV,1064312721853.0000,1100
2019,1,ACV,25164000000000.0000,1200
2019,1,ACV,6554371306721.0000,1300
2019,1,ACV,452274406258.0000,1400
2019,1,ACV,7920679211930.0000,3100
2019,1,ACV,32755429445021.0000,4100
2019,1,ACV,21771732360000.0000,4110
2019,1,ADC,70215123184.0000,10
2019,1,ADC,39615044073.0000,21
2019,1,ADC,30600079111.0000,30
2019,1,ADC,2069926982.0000,70
2019,1,ADC,2069926982.0000,72
2019,1,ADC,37394372308.0000,1100
2019,1,ADC,6287500000.0000,1200
2019,1,ADC,17983865590.0000,1300
2019,1,ADC,22377201228.0000,1400
2019,1,ADC,63024379631.0000,3100
2019,1,ADC,52982278203.0000,4100
2019,1,ADC,30600000000.0000,4110
2019,1,ADP,135367004184.0000,10
2019,1,ADP,112305510879.0000,21
2019,1,ADP,22462911628.0000,30
2019,1,ADP,9854898817.0000,70
2019,1,ADP,9854898817.0000,72
2019,1,ADP,20962264062.0000,1100
2019,1,ADP,34000000000.0000,1200
2019,1,ADP,66383944681.0000,1300
2019,1,ADP,77493675333.0000,1400
2019,1,ADP,68395230942.0000,3100
2019,1,ADP,229070552469.0000,4100
2019,1,ADP,153599140000.0000,4110
2019,1,ADS,515198601676.0000,10
2019,1,ADS,499795025241.0000,21
2019,1,ADS,15403576435.0000,30
2019,1,ADS,468630348.0000,70
2019,1,ADS,468630348.0000,72
2019,1,ADS,23528995019.0000,1100
2019,1,ADS,319952749369.0000,1200
2019,1,ADS,561280246438.0000,1300
2019,1,ADS,332770975515.0000,1400
2019,1,ADS,1083224824117.0000,3100
2019,1,ADS,453106466641.0000,4100
2019,1,ADS,255178010000.0000,4110
2019,1,AFX,162278217748.0000,10
2019,1,AFX,151643094364.0000,21
2019,1,AFX,8149377210.0000,30
2019,1,AFX,-1065880742.0000,70
2019,1,AFX,-1065880742.0000,72
2019,1,AFX,6764560028.0000,1100
2019,1,AFX,60147524186.0000,1300
2019,1,AFX,311420398159.0000,1400
2019,1,AFX,175334703816.0000,3100
2019,1,AFX,362948368767.0000,4100
2019,1,AFX,350000000000.0000,4110
2019,1,AGE,9357873606.0000,10
2019,1,AGE,3461466095.0000,21
2019,1,AGE,5896407511.0000,30
2019,1,AGE,3191630514.0000,70
2019,1,AGE,3191630514.0000,72
2019,1,AGE,45168061569.0000,1100
2019,1,AGE,400000000.0000,1200
2019,1,AGE,16564515597.0000,1300
2019,1,AGE,43381866881.0000,1400
2019,1,AGE,39896631826.0000,3100
2019,1,AGE,205245898267.0000,4100
2019,1,AGE,198930000000.0000,4110
2019,1,AGF,174919440839.0000,10
2019,1,AGF,151703099773.0000,21
2019,1,AGF,23214038962.0000,30
2019,1,AGF,-122033358992.0000,70
2019,1,AGF,-122033358992.0000,72
2019,1,AGF,15436730252.0000,1100
2019,1,AGF,447757411172.0000,1300
2019,1,AGF,131795242937.0000,1400
2019,1,AGF,622483643784.0000,3100
2019,1,AGF,303010316799.0000,4100
2019,1,AGF,281097430000.0000,4110
2019,1,AGM,401606557461.0000,10
2019,1,AGM,362103695636.0000,21
2019,1,AGM,39451391934.0000,30
2019,1,AGM,8656322918.0000,70
2019,1,AGM,8661666303.0000,72
2019,1,AGM,36855138323.0000,1100
2019,1,AGM,49700000000.0000,1200
2019,1,AGM,105837197799.0000,1300
2019,1,AGM,380077774842.0000,1400
2019,1,AGM,335528973532.0000,3100
2019,1,AGM,386234959227.0000,4100
2019,1,AGM,182000000000.0000,4110
2019,1,ALT,45160585882.0000,10
2019,1,ALT,37872423808.0000,21
2019,1,ALT,7287923247.0000,30
2019,1,ALT,1265403653.0000,70
2019,1,ALT,1265403653.0000,72
2019,1,ALT,15506653516.0000,1100
2019,1,ALT,30951997184.0000,1200
2019,1,ALT,47465984880.0000,1300
2019,1,ALT,47293727449.0000,1400
2019,1,ALT,41519063576.0000,3100
2019,1,ALT,212531644139.0000,4100
2019,1,ALT,61725230000.0000,4110
2019,1,AMC,34126357088.0000,10
2019,1,AMC,18461191466.0000,21
2019,1,AMC,15665165622.0000,30
2019,1,AMC,2257136178.0000,70
2019,1,AMC,2257136178.0000,72
2019,1,AMC,3679526632.0000,1100
2019,1,AMC,25928746660.0000,1300
2019,1,AMC,11526188879.0000,1400
2019,1,AMC,42641051443.0000,3100
2019,1,AMC,49061292636.0000,4100
2019,1,AMC,28500000000.0000,4110
2019,1,AMD,389174964190.0000,10
2019,1,AMD,368538274958.0000,21
2019,1,AMD,20636689232.0000,30
2019,1,AMD,8749252706.0000,70
2019,1,AMD,8014730838.0000,72
2019,1,AMD,19746439205.0000,1100
2019,1,AMD,12250000000.0000,1200
2019,1,AMD,2034573976868.0000,1300
2019,1,AMD,163876047131.0000,1400
2019,1,AMD,768359842497.0000,3100
2019,1,AMD,1876089686963.0000,4100
2019,1,AMD,1635048740000.0000,4110
2019,1,AME,84346654956.0000,10
2019,1,AME,73869008126.0000,21
2019,1,AME,10477646830.0000,30
2019,1,AME,122372076.0000,70
2019,1,AME,122372076.0000,72
2019,1,AME,17227448623.0000,1100
2019,1,AME,582830736054.0000,1300
2019,1,AME,70978159119.0000,1400
2019,1,AME,471039035545.0000,3100
2019,1,AME,287172424597.0000,4100
2019,1,AME,252000000000.0000,4110
2019,1,AMS,429841924853.0000,10
2019,1,AMS,399683353984.0000,21
2019,1,AMS,30158570869.0000,30
2019,1,AMS,3124857313.0000,70
2019,1,AMS,3138981128.0000,72
2019,1,AMS,48631737642.0000,1100
2019,1,AMS,78721932285.0000,1200
2019,1,AMS,483693395642.0000,1300
2019,1,AMS,492201719061.0000,1400
2019,1,AMS,909716359494.0000,3100
2019,1,AMS,369107662703.0000,4100
2019,1,AMS,300000000000.0000,4110
2019,1,AMV,92306820240.0000,10
2019,1,AMV,62837528334.0000,21
2019,1,AMV,29437045447.0000,30
2019,1,AMV,27949506213.0000,70
2019,1,AMV,27414187759.0000,72
2019,1,AMV,41487191303.0000,1100
2019,1,AMV,76000000.0000,1200
2019,1,AMV,151293529690.0000,1300
2019,1,AMV,82733918230.0000,1400
2019,1,AMV,37243031870.0000,3100
2019,1,AMV,598087805652.0000,4100
2019,1,AMV,271157500000.0000,4110
2019,1,ANV,914017921907.0000,10
2019,1,ANV,633008091160.0000,21
2019,1,ANV,277258189893.0000,30
2019,1,ANV,200318792341.0000,70
2019,1,ANV,200318792341.0000,72
2019,1,ANV,6655977542.0000,1100
2019,1,ANV,532830000000.0000,1200
2019,1,ANV,529637801507.0000,1300
2019,1,ANV,1035106382952.0000,1400
2019,1,ANV,1306359423140.0000,3100
2019,1,ANV,2073221493098.0000,4100
2019,1,ANV,1275396250000.0000,4110
2019,1,APC,26537073988.0000,10
2019,1,APC,10676567888.0000,21
2019,1,APC,15860506100.0000,30
2019,1,APC,9608039210.0000,70
2019,1,APC,9608039210.0000,72
2019,1,APC,28745616210.0000,1100
2019,1,APC,144239155953.0000,1300
2019,1,APC,94221665.0000,1400
2019,1,APC,26117531359.0000,3100
2019,1,APC,349579408412.0000,4100
2019,1,APC,120204000000.0000,4110
2019,1,APF,1045926096976.0000,10
2019,1,APF,963601101345.0000,21
2019,1,APF,82324995631.0000,30
2019,1,APF,22438999094.0000,70
2019,1,APF,20405721545.0000,72
2019,1,APF,17910694163.0000,1100
2019,1,APF,378068615363.0000,1300
2019,1,APF,893873190993.0000,1400
2019,1,APF,1798808732522.0000,3100
2019,1,APF,588693523293.0000,4100
2019,1,APF,150328680000.0000,4110
2019,1,APH,2616249505163.0000,10
2019,1,APH,2237672224588.0000,21
2019,1,APH,374270868736.0000,30
2019,1,APH,257839659519.0000,70
2019,1,APH,139763951979.0000,72
2019,1,API,67938834214.0000,10
2019,1,API,50800289507.0000,21
2019,1,API,17138544707.0000,30
2019,1,API,825823224.0000,70
2019,1,API,825823224.0000,72
2019,1,API,155019959377.0000,1100
2019,1,API,125231489059.0000,1200
2019,1,API,606686472681.0000,1300
2019,1,API,674966542318.0000,1400
2019,1,API,914234294470.0000,3100
2019,1,API,469554279170.0000,4100
2019,1,API,364000000000.0000,4110
2019,1,APP,42036214936.0000,10
2019,1,APP,36994568961.0000,21
2019,1,APP,4708062927.0000,30
2019,1,APP,-749546976.0000,70
2019,1,APP,-749546976.0000,72
2019,1,APP,1802860250.0000,1100
2019,1,APP,23345117668.0000,1300
2019,1,APP,38027129130.0000,1400
2019,1,APP,38223300556.0000,3100
2019,1,APP,46885252841.0000,4100
2019,1,APP,46321170000.0000,4110
2019,1,APT,124332298877.0000,10
2019,1,APT,126992228304.0000,21
2019,1,APT,-5452127694.0000,30
2019,1,APT,-23738115110.0000,70
2019,1,APT,-23738115110.0000,72
2019,1,APT,6861936533.0000,1100
2019,1,APT,147065169554.0000,1300
2019,1,APT,87106976732.0000,1400
2019,1,APT,405880171075.0000,3100
2019,1,APT,-66929436224.0000,4100
2019,1,APT,88000000000.0000,4110
2019,1,ARM,40994756481.0000,10
2019,1,ARM,31825625377.0000,21
2019,1,ARM,8858826104.0000,30
2019,1,ARM,1696663210.0000,70
2019,1,ARM,1696663210.0000,72
2019,1,ARM,24536606865.0000,1100
2019,1,ARM,142207854007.0000,1300
2019,1,ARM,11555279164.0000,1400
2019,1,ARM,147670353340.0000,3100
2019,1,ARM,41840468467.0000,4100
2019,1,ARM,25927400000.0000,4110
2019,1,ASA,55678675572.0000,10
2019,1,ASA,55040101991.0000,21
2019,1,ASA,638573581.0000,30
2019,1,ASA,471906346.0000,70
2019,1,ASA,471906346.0000,72
2019,1,ASA,30634113986.0000,1100
2019,1,ASA,23142585498.0000,1300
2019,1,ASA,14895382162.0000,1400
2019,1,ASA,5945874865.0000,3100
2019,1,ASA,104261383158.0000,4100
2019,1,ASA,100000000000.0000,4110
2019,1,ASG,196877601516.0000,10
2019,1,ASG,127390332472.0000,21
2019,1,ASG,68892482031.0000,30
2019,1,ASG,37180858958.0000,70
2019,1,ASG,33331392663.0000,72
2019,1,ASG,272970709508.0000,1100
2019,1,ASG,63579903396.0000,1200
2019,1,ASG,253077029320.0000,1300
2019,1,ASG,8048828400.0000,1400
2019,1,ASG,148356219737.0000,3100
2019,1,ASG,966204677456.0000,4100
2019,1,ASG,419999400000.0000,4110
2019,1,ASM,3496308345934.0000,10
2019,1,ASM,3067683965294.0000,21
